,Ticker,Breakdown,Recent,Before_1,Before_2,Before_3
0,A,researchDevelopment,117000000,116000000,113000000,109000000
1,A,effectOfAccountingCharges,,,,
2,A,incomeBeforeTax,319000000,448000000,327000000,273000000
3,A,minorityInterest,,,,
4,A,netIncome,283000000,442000000,264000000,216000000
5,A,sellingGeneralAdministrative,400000000,365000000,390000000,420000000
6,A,grossProfit,910000000,900000000,852000000,817000000
7,A,ebit,393000000,419000000,349000000,288000000
8,A,operatingIncome,393000000,419000000,349000000,288000000
9,A,otherOperatingExpenses,,,,
10,A,interestExpense,-21000000,-21000000,-21000000,-20000000
11,A,extraordinaryItems,,,,
12,A,nonRecurring,,,,
13,A,otherItems,,,,
14,A,incomeTaxExpense,36000000,6000000,63000000,57000000
15,A,totalRevenue,1674000000,1660000000,1586000000,1525000000
16,A,totalOperatingExpenses,1281000000,1241000000,1237000000,1237000000
17,A,costOfRevenue,764000000,760000000,734000000,708000000
18,A,totalOtherIncomeExpenseNet,-74000000,29000000,-22000000,-15000000
19,A,discontinuedOperations,,,,
20,A,netIncomeFromContinuingOps,283000000,442000000,264000000,216000000
21,A,netIncomeApplicableToCommonShares,283000000,442000000,264000000,216000000
22,AAL,researchDevelopment,,,,
23,AAL,effectOfAccountingCharges,,,,
24,AAL,incomeBeforeTax,-1191000000,206000000,9000000,-1573000000
25,AAL,minorityInterest,,,,
26,AAL,netIncome,-932000000,169000000,19000000,-1250000000
27,AAL,sellingGeneralAdministrative,353000000,318000000,277000000,151000000
28,AAL,grossProfit,1428000000,1525000000,787000000,-1806000000
29,AAL,ebit,-715000000,-382000000,-929000000,-3151000000
30,AAL,operatingIncome,-715000000,-382000000,-929000000,-3151000000
31,AAL,otherOperatingExpenses,1210000000,1109000000,958000000,716000000
32,AAL,interestExpense,-468000000,-476000000,-486000000,-371000000
33,AAL,extraordinaryItems,,,,
34,AAL,nonRecurring,,,,
35,AAL,otherItems,,,,
36,AAL,incomeTaxExpense,-259000000,37000000,-10000000,-323000000
37,AAL,totalRevenue,9427000000,8969000000,7478000000,4008000000
38,AAL,totalOperatingExpenses,10142000000,9351000000,8407000000,7159000000
39,AAL,costOfRevenue,7999000000,7444000000,6691000000,5814000000
40,AAL,totalOtherIncomeExpenseNet,-476000000,588000000,938000000,1578000000
41,AAL,discontinuedOperations,,,,
42,AAL,netIncomeFromContinuingOps,-932000000,169000000,19000000,-1250000000
43,AAL,netIncomeApplicableToCommonShares,-932000000,169000000,19000000,-1250000000
44,AAP,researchDevelopment,,,,
45,AAP,effectOfAccountingCharges,,,,
46,AAP,incomeBeforeTax,99965000,222421000,237765000,245774000
47,AAP,minorityInterest,,,,
48,AAP,netIncome,81669000,169813000,178696000,185930000
49,AAP,sellingGeneralAdministrative,924729000,944581000,932793000,1200138000
50,AAP,grossProfit,1072114000,1182597000,1189416000,1487229000
51,AAP,ebit,119798000,238016000,256623000,287091000
52,AAP,operatingIncome,119798000,238016000,256623000,287091000
53,AAP,otherOperatingExpenses,,,,
54,AAP,interestExpense,-9706000,-8587000,-8306000,-11191000
55,AAP,extraordinaryItems,,,,
56,AAP,nonRecurring,,,,
57,AAP,otherItems,,,,
58,AAP,incomeTaxExpense,18296000,52608000,59069000,59844000
59,AAP,totalRevenue,2396975000,2621229000,2649415000,3330370000
60,AAP,totalOperatingExpenses,2277177000,2383213000,2392792000,3043279000
61,AAP,costOfRevenue,1324861000,1438632000,1459999000,1843141000
62,AAP,totalOtherIncomeExpenseNet,-19833000,-15595000,-18858000,-41317000
63,AAP,discontinuedOperations,,,,
64,AAP,netIncomeFromContinuingOps,81669000,169813000,178696000,185930000
65,AAP,netIncomeApplicableToCommonShares,81669000,169813000,178696000,185930000
66,AAPL,researchDevelopment,6306000000,5772000000,5717000000,5262000000
67,AAPL,effectOfAccountingCharges,,,,
68,AAPL,incomeBeforeTax,41241000000,23248000000,24369000000,28011000000
69,AAPL,minorityInterest,,,,
70,AAPL,netIncome,34630000000,20551000000,21744000000,23630000000
71,AAPL,sellingGeneralAdministrative,6449000000,5616000000,5412000000,5314000000
72,AAPL,grossProfit,54243000000,35174000000,35255000000,38079000000
73,AAPL,ebit,41488000000,23786000000,24126000000,27503000000
74,AAPL,operatingIncome,41488000000,23786000000,24126000000,27503000000
75,AAPL,otherOperatingExpenses,,,,
76,AAPL,interestExpense,-694000000,-672000000,-665000000,-670000000
77,AAPL,extraordinaryItems,,,,
78,AAPL,nonRecurring,,,,
79,AAPL,otherItems,,,,
80,AAPL,incomeTaxExpense,6611000000,2697000000,2625000000,4381000000
81,AAPL,totalRevenue,123945000000,83360000000,81434000000,89584000000
82,AAPL,totalOperatingExpenses,82457000000,59574000000,57308000000,62081000000
83,AAPL,costOfRevenue,69702000000,48186000000,46179000000,51505000000
84,AAPL,totalOtherIncomeExpenseNet,-247000000,-538000000,243000000,508000000
85,AAPL,discontinuedOperations,,,,
86,AAPL,netIncomeFromContinuingOps,34630000000,20551000000,21744000000,23630000000
87,AAPL,netIncomeApplicableToCommonShares,34630000000,20551000000,21744000000,23630000000
88,ABBV,researchDevelopment,1812000000,1655000000,1784000000,1731000000
89,ABBV,effectOfAccountingCharges,,,,
90,ABBV,incomeBeforeTax,4271000000,3688000000,1163000000,3867000000
91,ABBV,minorityInterest,28000000,27000000,25000000,23000000
92,ABBV,netIncome,4044000000,3179000000,766000000,3553000000
93,ABBV,sellingGeneralAdministrative,3136000000,2946000000,3049000000,2741000000
94,ABBV,grossProfit,10606000000,9998000000,9461000000,8818000000
95,ABBV,ebit,5590000000,4897000000,4696000000,4346000000
96,ABBV,operatingIncome,5590000000,4897000000,4696000000,4346000000
97,ABBV,otherOperatingExpenses,68000000,500000000,-68000000,-68000000
98,ABBV,interestExpense,-580000000,-596000000,-615000000,-632000000
99,ABBV,extraordinaryItems,,,,
100,ABBV,nonRecurring,,,,
101,ABBV,otherItems,,,,
102,ABBV,incomeTaxExpense,226000000,508000000,394000000,312000000
103,ABBV,totalRevenue,14886000000,14342000000,13959000000,13010000000
104,ABBV,totalOperatingExpenses,9296000000,9445000000,9263000000,8664000000
105,ABBV,costOfRevenue,4280000000,4344000000,4498000000,4192000000
106,ABBV,totalOtherIncomeExpenseNet,-1319000000,-1209000000,-3533000000,-479000000
107,ABBV,discontinuedOperations,,,,
108,ABBV,netIncomeFromContinuingOps,4045000000,3180000000,769000000,3555000000
109,ABBV,netIncomeApplicableToCommonShares,4023000000,3158000000,751000000,3536000000
110,ABC,researchDevelopment,,,,
111,ABC,effectOfAccountingCharges,,,,
112,ABC,incomeBeforeTax,596205000,553936000,573530000,566511000
113,ABC,minorityInterest,359575000,361057000,370479000,178974000
114,ABC,netIncome,449105000,437698000,292122000,435267000
115,ABC,sellingGeneralAdministrative,1170110000,1215688000,913414000,730081000
116,ABC,grossProfit,2060359000,1900617000,1888206000,1533381000
117,ABC,ebit,714320000,507208000,847691000,702503000
118,ABC,operatingIncome,714320000,507208000,847691000,702503000
119,ABC,otherOperatingExpenses,,,,
120,ABC,interestExpense,-56632000,-59771000,-53011000,-35184000
121,ABC,extraordinaryItems,,,,
122,ABC,nonRecurring,,,,
123,ABC,otherItems,,,,
124,ABC,incomeTaxExpense,146789000,117488000,278082000,132506000
125,ABC,totalRevenue,59628810000,58912421000,53405695000,49154171000
126,ABC,totalOperatingExpenses,58914490000,58405213000,52558004000,48451668000
127,ABC,costOfRevenue,57568451000,57011804000,51517489000,47620790000
128,ABC,totalOtherIncomeExpenseNet,-118115000,46728000,-274161000,-135992000
129,ABC,discontinuedOperations,,,,
130,ABC,netIncomeFromContinuingOps,449416000,436448000,295448000,434005000
131,ABC,netIncomeApplicableToCommonShares,449105000,437698000,292122000,435267000
132,ABMD,researchDevelopment,40869000,41041000,36837000,32599000
133,ABMD,effectOfAccountingCharges,,,,
134,ABMD,incomeBeforeTax,57877000,67271000,-9350000,73494000
135,ABMD,minorityInterest,,,,
136,ABMD,netIncome,45752000,56953000,-26525000,56856000
137,ABMD,sellingGeneralAdministrative,107618000,102779000,103484000,100374000
138,ABMD,grossProfit,213549000,204256000,207397000,195167000
139,ABMD,ebit,65062000,60436000,67076000,62194000
140,ABMD,operatingIncome,65062000,60436000,67076000,62194000
141,ABMD,otherOperatingExpenses,,,,
142,ABMD,interestExpense,,,,
143,ABMD,extraordinaryItems,,,,
144,ABMD,nonRecurring,,,,
145,ABMD,otherItems,,,,
146,ABMD,incomeTaxExpense,12125000,10318000,17175000,16638000
147,ABMD,totalRevenue,261176000,248142000,252585000,241245000
148,ABMD,totalOperatingExpenses,196114000,187706000,185509000,179051000
149,ABMD,costOfRevenue,47627000,43886000,45188000,46078000
150,ABMD,totalOtherIncomeExpenseNet,-7185000,6835000,-76426000,11300000
151,ABMD,discontinuedOperations,,,,
152,ABMD,netIncomeFromContinuingOps,45752000,56953000,-26525000,56856000
153,ABMD,netIncomeApplicableToCommonShares,45752000,56953000,-26525000,56856000
154,ABT,researchDevelopment,758000000,672000000,654000000,654000000
155,ABT,effectOfAccountingCharges,,,,
156,ABT,incomeBeforeTax,2327000000,2493000000,1348000000,2043000000
157,ABT,minorityInterest,222000000,216000000,229000000,226000000
158,ABT,netIncome,1989000000,2100000000,1189000000,1793000000
159,ABT,sellingGeneralAdministrative,2953000000,2699000000,2658000000,2716000000
160,ABT,grossProfit,7171000000,6505000000,5786000000,6056000000
161,ABT,ebit,2946000000,2614000000,1970000000,2177000000
162,ABT,operatingIncome,2946000000,2614000000,1970000000,2177000000
163,ABT,otherOperatingExpenses,,,,
164,ABT,interestExpense,-131000000,-133000000,-134000000,-135000000
165,ABT,extraordinaryItems,,,,
166,ABT,nonRecurring,,,,
167,ABT,otherItems,,,,
168,ABT,incomeTaxExpense,338000000,393000000,159000000,250000000
169,ABT,totalRevenue,11468000000,10928000000,10223000000,10456000000
170,ABT,totalOperatingExpenses,8522000000,8314000000,8253000000,8279000000
171,ABT,costOfRevenue,4297000000,4423000000,4437000000,4400000000
172,ABT,totalOtherIncomeExpenseNet,-619000000,-121000000,-622000000,-134000000
173,ABT,discontinuedOperations,,,,
174,ABT,netIncomeFromContinuingOps,1989000000,2100000000,1189000000,1793000000
175,ABT,netIncomeApplicableToCommonShares,1981000000,2092000000,1184000000,1785000000
176,ACN,researchDevelopment,,,,
177,ACN,effectOfAccountingCharges,,,,
178,ACN,incomeBeforeTax,2050450000,2406132000,1917805000,2094001000
179,ACN,minorityInterest,596956000,585459000,567660000,551119000
180,ACN,netIncome,1634942000,1791024000,1416248000,1549426000
181,ACN,sellingGeneralAdministrative,2462379000,2482495000,2507527000,2285728000
182,ACN,grossProfit,4523959000,4916789000,4466216000,4404384000
183,ACN,ebit,2061580000,2434294000,1958689000,2118656000
184,ACN,operatingIncome,2061580000,2434294000,1958689000,2118656000
185,ACN,otherOperatingExpenses,,,,
186,ACN,interestExpense,-11216000,-11183000,-12977000,-28739000
187,ACN,extraordinaryItems,,,,
188,ACN,nonRecurring,,,,
189,ACN,otherItems,,,,
190,ACN,incomeTaxExpense,392921000,586402000,480382000,524429000
191,ACN,totalRevenue,15046693000,14965153000,13419284000,13263795000
192,ACN,totalOperatingExpenses,12985113000,12530859000,11460595000,11145139000
193,ACN,costOfRevenue,10522734000,10048364000,8953068000,8859411000
194,ACN,totalOtherIncomeExpenseNet,-11130000,-28162000,-40884000,-24655000
195,ACN,discontinuedOperations,,,,
196,ACN,netIncomeFromContinuingOps,1657529000,1819730000,1437423000,1569572000
197,ACN,netIncomeApplicableToCommonShares,1634942000,1791024000,1416248000,1549426000
198,ADBE,researchDevelopment,657000000,651000000,612000000,620000000
199,ADBE,effectOfAccountingCharges,,,,
200,ADBE,incomeBeforeTax,1468000000,1418000000,1386000000,1433000000
201,ADBE,minorityInterest,,,,
202,ADBE,netIncome,1233000000,1212000000,1116000000,1261000000
203,ADBE,sellingGeneralAdministrative,1405000000,1333000000,1329000000,1339000000
204,ADBE,grossProfit,3603000000,3468000000,3391000000,3458000000
205,ADBE,ebit,1501000000,1441000000,1406000000,1454000000
206,ADBE,operatingIncome,1501000000,1441000000,1406000000,1454000000
207,ADBE,otherOperatingExpenses,,,,
208,ADBE,interestExpense,-28000000,-27000000,-28000000,-30000000
209,ADBE,extraordinaryItems,,,,
210,ADBE,nonRecurring,,,,
211,ADBE,otherItems,,,,
212,ADBE,incomeTaxExpense,235000000,206000000,270000000,172000000
213,ADBE,totalRevenue,4110000000,3935000000,3835000000,3905000000
214,ADBE,totalOperatingExpenses,2609000000,2494000000,2429000000,2451000000
215,ADBE,costOfRevenue,507000000,467000000,444000000,447000000
216,ADBE,totalOtherIncomeExpenseNet,-33000000,-23000000,-20000000,-21000000
217,ADBE,discontinuedOperations,,,,
218,ADBE,netIncomeFromContinuingOps,1233000000,1212000000,1116000000,1261000000
219,ADBE,netIncomeApplicableToCommonShares,1233000000,1212000000,1116000000,1261000000
220,AFL,researchDevelopment,,,,
221,AFL,effectOfAccountingCharges,,,,
222,AFL,incomeBeforeTax,1232000000,1113000000,1373000000,1603000000
223,AFL,minorityInterest,,,,
224,AFL,netIncome,1039000000,888000000,1105000000,1293000000
225,AFL,sellingGeneralAdministrative,962000000,869000000,881000000,832000000
226,AFL,grossProfit,2251000000,2039000000,2316000000,2497000000
227,AFL,ebit,1289000000,1170000000,1435000000,1665000000
228,AFL,operatingIncome,1289000000,1170000000,1435000000,1665000000
229,AFL,otherOperatingExpenses,,,,
230,AFL,interestExpense,-57000000,-57000000,-62000000,-62000000
231,AFL,extraordinaryItems,,,,
232,AFL,nonRecurring,,,,
233,AFL,otherItems,,,,
234,AFL,incomeTaxExpense,193000000,225000000,268000000,310000000
235,AFL,totalRevenue,5436000000,5237000000,5564000000,5869000000
236,AFL,totalOperatingExpenses,4147000000,4067000000,4129000000,4204000000
237,AFL,costOfRevenue,3185000000,3198000000,3248000000,3372000000
238,AFL,totalOtherIncomeExpenseNet,-57000000,-57000000,-62000000,-62000000
239,AFL,discontinuedOperations,,,,
240,AFL,netIncomeFromContinuingOps,1039000000,888000000,1105000000,1293000000
241,AFL,netIncomeApplicableToCommonShares,1039000000,888000000,1105000000,1293000000
242,AIZ,researchDevelopment,,,,
243,AIZ,effectOfAccountingCharges,,,,
244,AIZ,incomeBeforeTax,191500000,236600000,193100000,183400000
245,AIZ,minorityInterest,,,3400000.0,3400000.0
246,AIZ,netIncome,882400000,203400000,163000000,139200000
247,AIZ,sellingGeneralAdministrative,,,1682400000.0,1682400000.0
248,AIZ,grossProfit,273900000,301400000,261200000,329400000
249,AIZ,ebit,239700000,265400000,221500000,229500000
250,AIZ,operatingIncome,239700000,265400000,221500000,229500000
251,AIZ,otherOperatingExpenses,34200000,36000000,39700000,39900000
252,AIZ,interestExpense,-27500000,-28800000,-28400000,-26800000
253,AIZ,extraordinaryItems,,,,
254,AIZ,nonRecurring,,,,
255,AIZ,otherItems,,,,
256,AIZ,incomeTaxExpense,37900000,51900000,44600000,44400000
257,AIZ,totalRevenue,2637800000,2542300000,2432600000,2555100000
258,AIZ,totalOperatingExpenses,2398100000,2276900000,2211100000,2325600000
259,AIZ,costOfRevenue,2363900000,2240900000,2171400000,2225700000
260,AIZ,totalOtherIncomeExpenseNet,-48200000,-28800000,-28400000,-46100000
261,AIZ,discontinuedOperations,728800000,18900000,14300000,14300000
262,AIZ,netIncomeFromContinuingOps,153600000,184700000,148500000,139000000
263,AIZ,netIncomeApplicableToCommonShares,882400000,203400000,158300000,134500000
264,AJG,researchDevelopment,,,,
265,AJG,effectOfAccountingCharges,,,,
266,AJG,incomeBeforeTax,231400000,222300000,408400000,133700000
267,AJG,minorityInterest,49900000,41300000,48400000,46500000
268,AJG,netIncome,225100000,190200000,382100000,142200000
269,AJG,sellingGeneralAdministrative,250500000,237600000,228600000,220800000
270,AJG,grossProfit,727200000,686900000,841300000,570000000
271,AJG,ebit,345400000,304100000,469400000,267400000
272,AJG,operatingIncome,345400000,304100000,469400000,267400000
273,AJG,otherOperatingExpenses,,,,
274,AJG,interestExpense,-60300000,-56200000,-48100000,-47800000
275,AJG,extraordinaryItems,,,,
276,AJG,nonRecurring,,,,
277,AJG,otherItems,,,,
278,AJG,incomeTaxExpense,-7200000,20500000,14700000,-19400000
279,AJG,totalRevenue,2080500000,1878100000,2111400000,1651700000
280,AJG,totalOperatingExpenses,1735100000,1574000000,1642000000,1384300000
281,AJG,costOfRevenue,1353300000,1191200000,1270100000,1081700000
282,AJG,totalOtherIncomeExpenseNet,-114000000,-81800000,-61000000,-133700000
283,AJG,discontinuedOperations,,,,
284,AJG,netIncomeFromContinuingOps,238600000,201800000,393700000,153100000
285,AJG,netIncomeApplicableToCommonShares,225100000,190200000,382100000,142200000
286,AKAM,researchDevelopment,82899000,77255000,82045000,67228000
287,AKAM,effectOfAccountingCharges,,,,
288,AKAM,incomeBeforeTax,192564000,174506000,167593000,117528000
289,AKAM,minorityInterest,,,,
290,AKAM,netIncome,178916000,156497000,155695000,113370000
291,AKAM,sellingGeneralAdministrative,241463000,246049000,253005000,298739000
292,AKAM,grossProfit,543467000,532824000,536021000,542440000
293,AKAM,ebit,207146000,197460000,189544000,165579000
294,AKAM,operatingIncome,207146000,197460000,189544000,165579000
295,AKAM,otherOperatingExpenses,,,,
296,AKAM,interestExpense,-18144000,-18037000,-17834000,-17342000
297,AKAM,extraordinaryItems,,,,
298,AKAM,nonRecurring,,,,
299,AKAM,otherItems,,,,
300,AKAM,incomeTaxExpense,13648000,18009000,11898000,4158000
301,AKAM,totalRevenue,860333000,852824000,842708000,846287000
302,AKAM,totalOperatingExpenses,653187000,655364000,653164000,680708000
303,AKAM,costOfRevenue,316866000,320000000,306687000,303847000
304,AKAM,totalOtherIncomeExpenseNet,-14582000,-22954000,-21951000,-48051000
305,AKAM,discontinuedOperations,,,,
306,AKAM,netIncomeFromContinuingOps,178916000,156497000,155695000,113370000
307,AKAM,netIncomeApplicableToCommonShares,178916000,156497000,155695000,113370000
308,ALB,researchDevelopment,12125000,13289000,13976000,14636000
309,ALB,effectOfAccountingCharges,,,,
310,ALB,incomeBeforeTax,25493000,-489103000,553193000,139805000
311,ALB,minorityInterest,180341000,201116000,200222000,196169000
312,ALB,netIncome,-3824000,-392781000,424600000,95677000
313,ALB,sellingGeneralAdministrative,65791000,95699000,113393000,85589000
314,ALB,grossProfit,247094000,249273000,248417000,263687000
315,ALB,ebit,169178000,140285000,121048000,163462000
316,ALB,operatingIncome,169178000,140285000,121048000,163462000
317,ALB,otherOperatingExpenses,,,,
318,ALB,interestExpense,-34261000,-5136000,-5952000,-16084000
319,ALB,extraordinaryItems,,,,
320,ALB,nonRecurring,,,,
321,ALB,otherItems,,,,
322,ALB,incomeTaxExpense,15024000,-114670000,106985000,22107000
323,ALB,totalRevenue,894204000,830566000,773896000,829291000
324,ALB,totalOperatingExpenses,725026000,690281000,652848000,665829000
325,ALB,costOfRevenue,647110000,581293000,525479000,565604000
326,ALB,totalOtherIncomeExpenseNet,-143685000,-629388000,432145000,-23657000
327,ALB,discontinuedOperations,,,,
328,ALB,netIncomeFromContinuingOps,10469000,-374433000,446208000,117698000
329,ALB,netIncomeApplicableToCommonShares,-3824000,-392781000,424600000,95677000
330,ALLE,researchDevelopment,,,,
331,ALLE,effectOfAccountingCharges,,,,
332,ALLE,incomeBeforeTax,140800000,136200000,122500000,105800000
333,ALLE,minorityInterest,3400000,3400000,3300000,3200000
334,ALLE,netIncome,143500000,118700000,108000000,93300000
335,ALLE,sellingGeneralAdministrative,160000000,173100000,164200000,156600000
336,ALLE,grossProfit,300500000,320500000,297400000,320700000
337,ALLE,ebit,140500000,147400000,133200000,164100000
338,ALLE,operatingIncome,140500000,147400000,133200000,164100000
339,ALLE,otherOperatingExpenses,,,,
340,ALLE,interestExpense,-12300000,-12400000,-12300000,-12300000
341,ALLE,extraordinaryItems,,,,
342,ALLE,nonRecurring,,,,
343,ALLE,otherItems,,,,
344,ALLE,incomeTaxExpense,-2800000,17400000,14300000,12400000
345,ALLE,totalRevenue,717000000,746900000,694300000,727300000
346,ALLE,totalOperatingExpenses,576500000,599500000,561100000,563200000
347,ALLE,costOfRevenue,416500000,426400000,396900000,406600000
348,ALLE,totalOtherIncomeExpenseNet,300000,-11200000,-10700000,-58300000
349,ALLE,discontinuedOperations,,,,
350,ALLE,netIncomeFromContinuingOps,143600000,118800000,108200000,93400000
351,ALLE,netIncomeApplicableToCommonShares,143500000,118700000,108000000,93300000
352,AMAT,researchDevelopment,622000000,640000000,617000000,606000000
353,AMAT,effectOfAccountingCharges,,,,
354,AMAT,incomeBeforeTax,2006000000,1980000000,1545000000,1240000000
355,AMAT,minorityInterest,,,,
356,AMAT,netIncome,1712000000,1716000000,1330000000,1130000000
357,AMAT,sellingGeneralAdministrative,305000000,309000000,285000000,284000000
358,AMAT,grossProfit,2945000000,2967000000,2653000000,2361000000
359,AMAT,ebit,2018000000,2018000000,1751000000,1471000000
360,AMAT,operatingIncome,2018000000,2018000000,1751000000,1471000000
361,AMAT,otherOperatingExpenses,,,,
362,AMAT,interestExpense,-67000000,-57000000,-61000000,-61000000
363,AMAT,extraordinaryItems,,,,
364,AMAT,nonRecurring,,,,
365,AMAT,otherItems,,,,
366,AMAT,incomeTaxExpense,294000000,264000000,215000000,110000000
367,AMAT,totalRevenue,6123000000,6196000000,5582000000,5162000000
368,AMAT,totalOperatingExpenses,4105000000,4178000000,3831000000,3691000000
369,AMAT,costOfRevenue,3178000000,3229000000,2929000000,2801000000
370,AMAT,totalOtherIncomeExpenseNet,-12000000,-38000000,-206000000,-231000000
371,AMAT,discontinuedOperations,,,,
372,AMAT,netIncomeFromContinuingOps,1712000000,1716000000,1330000000,1130000000
373,AMAT,netIncomeApplicableToCommonShares,1712000000,1716000000,1330000000,1130000000
374,AME,researchDevelopment,,,,
375,AME,effectOfAccountingCharges,,,,
376,AME,incomeBeforeTax,319668000,291755000,272456000,276707000
377,AME,minorityInterest,,,,
378,AME,netIncome,257460000,231679000,219233000,221025000
379,AME,sellingGeneralAdministrative,161523000,161846000,138440000,135844000
380,AME,grossProfit,491279000,473634000,426350000,428979000
381,AME,ebit,329756000,311788000,287910000,293135000
382,AME,operatingIncome,329756000,311788000,287910000,293135000
383,AME,otherOperatingExpenses,,,,
384,AME,interestExpense,-20476000,-20442000,-18947000,-19465000
385,AME,extraordinaryItems,,,,
386,AME,nonRecurring,,,,
387,AME,otherItems,,,,
388,AME,incomeTaxExpense,62208000,60076000,53223000,55682000
389,AME,totalRevenue,1440681000,1386346000,1215742000,1198947000
390,AME,totalOperatingExpenses,1110925000,1074558000,927832000,905812000
391,AME,costOfRevenue,949402000,912712000,789392000,769968000
392,AME,totalOtherIncomeExpenseNet,-10088000,-20033000,-15454000,-16428000
393,AME,discontinuedOperations,,,,
394,AME,netIncomeFromContinuingOps,257460000,231679000,219233000,221025000
395,AME,netIncomeApplicableToCommonShares,257460000,231679000,219233000,221025000
396,AMP,researchDevelopment,,,,
397,AMP,effectOfAccountingCharges,,,,
398,AMP,incomeBeforeTax,866000000,1270000000,721000000,493000000
399,AMP,minorityInterest,,,,
400,AMP,netIncome,701000000,1031000000,591000000,437000000
401,AMP,sellingGeneralAdministrative,942000000,815000000,823000000,823000000
402,AMP,grossProfit,2015000000,2331000000,1720000000,1522000000
403,AMP,ebit,1073000000,1516000000,897000000,699000000
404,AMP,operatingIncome,1073000000,1516000000,897000000,699000000
405,AMP,otherOperatingExpenses,,,,
406,AMP,interestExpense,-189000000,-239000000,-169000000,-206000000
407,AMP,extraordinaryItems,,,,
408,AMP,nonRecurring,,,,
409,AMP,otherItems,,,,
410,AMP,incomeTaxExpense,165000000,239000000,130000000,56000000
411,AMP,totalRevenue,3762000000,2906000000,3420000000,3355000000
412,AMP,totalOperatingExpenses,2689000000,1390000000,2523000000,2656000000
413,AMP,costOfRevenue,1747000000,575000000,1700000000,1833000000
414,AMP,totalOtherIncomeExpenseNet,-207000000,-246000000,-176000000,-206000000
415,AMP,discontinuedOperations,,,,
416,AMP,netIncomeFromContinuingOps,701000000,1031000000,591000000,437000000
417,AMP,netIncomeApplicableToCommonShares,701000000,1031000000,591000000,437000000
418,AMZN,researchDevelopment,12097000000,11794000000,10584000000,16466000000
419,AMZN,effectOfAccountingCharges,,,,
420,AMZN,incomeBeforeTax,4311000000,8646000000,10263000000,7787000000
421,AMZN,minorityInterest,,,,
422,AMZN,netIncome,3156000000,7778000000,8107000000,7222000000
423,AMZN,sellingGeneralAdministrative,30944000000,29397000000,26628000000,23428000000
424,AMZN,grossProfit,47882000000,48904000000,46115000000,46271000000
425,AMZN,ebit,4852000000,7702000000,8865000000,6873000000
426,AMZN,operatingIncome,4852000000,7702000000,8865000000,6873000000
427,AMZN,otherOperatingExpenses,-11000000,11000000,38000000,-496000000
428,AMZN,interestExpense,-493000000,-435000000,-399000000,-414000000
429,AMZN,extraordinaryItems,,,,
430,AMZN,nonRecurring,,,,
431,AMZN,otherItems,,,,
432,AMZN,incomeTaxExpense,1155000000,868000000,2156000000,565000000
433,AMZN,totalRevenue,110812000000,113080000000,108518000000,125555000000
434,AMZN,totalOperatingExpenses,105960000000,105378000000,99653000000,118682000000
435,AMZN,costOfRevenue,62930000000,64176000000,62403000000,79284000000
436,AMZN,totalOtherIncomeExpenseNet,-541000000,944000000,1398000000,914000000
437,AMZN,discontinuedOperations,,,,
438,AMZN,netIncomeFromContinuingOps,3156000000,7778000000,8107000000,7222000000
439,AMZN,netIncomeApplicableToCommonShares,3156000000,7778000000,8107000000,7222000000
440,ANET,researchDevelopment,153093000,143293000,132487000,141147000
441,ANET,effectOfAccountingCharges,,,,
442,ANET,incomeBeforeTax,234640000,221084000,207867000,200180000
443,ANET,minorityInterest,,,,
444,ANET,netIncome,224305000,196888000,180366000,182958000
445,ANET,sellingGeneralAdministrative,92228000,91520000,86493000,84099000
446,ANET,grossProfit,478615000,454178000,425272000,414584000
447,ANET,ebit,233294000,219365000,206292000,189338000
448,ANET,operatingIncome,233294000,219365000,206292000,189338000
449,ANET,otherOperatingExpenses,,,,
450,ANET,interestExpense,,,,
451,ANET,extraordinaryItems,,,,
452,ANET,nonRecurring,,,,
453,ANET,otherItems,,,,
454,ANET,incomeTaxExpense,10335000,24196000,27501000,17222000
455,ANET,totalRevenue,748697000,707319000,667562000,648482000
456,ANET,totalOperatingExpenses,515403000,487954000,461270000,459144000
457,ANET,costOfRevenue,270082000,253141000,242290000,233898000
458,ANET,totalOtherIncomeExpenseNet,1346000,1719000,1575000,10842000
459,ANET,discontinuedOperations,,,,
460,ANET,netIncomeFromContinuingOps,224305000,196888000,180366000,182958000
461,ANET,netIncomeApplicableToCommonShares,224305000,196888000,180366000,182958000
462,ANSS,researchDevelopment,102023000,100879000,100479000,96510000
463,ANSS,effectOfAccountingCharges,,,,
464,ANSS,incomeBeforeTax,103898000,128860000,47623000,257872000
465,ANSS,minorityInterest,,,,
466,ANSS,netIncome,85342000,93716000,72398000,215632000
467,ANSS,sellingGeneralAdministrative,163652000,159089000,144245000,193524000
468,ANSS,grossProfit,393611000,397521000,316072000,567198000
469,ANSS,ebit,109344000,118094000,51992000,261712000
470,ANSS,operatingIncome,109344000,118094000,51992000,261712000
471,ANSS,otherOperatingExpenses,,,,
472,ANSS,interestExpense,-2943000,-3336000,-3315000,-2444000
473,ANSS,extraordinaryItems,,,,
474,ANSS,nonRecurring,,,,
475,ANSS,otherItems,,,,
476,ANSS,incomeTaxExpense,18556000,35144000,-24775000,42240000
477,ANSS,totalRevenue,441168000,446654000,363226000,623686000
478,ANSS,totalOperatingExpenses,331824000,328560000,311234000,361974000
479,ANSS,costOfRevenue,47557000,49133000,47154000,56488000
480,ANSS,totalOtherIncomeExpenseNet,-5446000,10766000,-4369000,-3840000
